movieId,aveRm
130482,4
130490,2.833
130498,3.5
130518,4
130520,3.25
130576,2.375
130578,4
130634,2.75
130686,3
130840,4.5
130842,4
130970,5
130976,4.5
130978,5
131013,3.125
131023,4.5
131098,5
131104,4.5
131130,5
131237,5
131439,3
131480,2
131578,2.5
131610,5
131656,3
131714,3
131724,5
131739,3
131749,3
131796,4
131826,3.75
131920,4.5
131934,1
132046,2.5
132084,2.5
132153,5
132157,2.75
132333,5
132335,1
132362,3.5
132422,3.25
132424,1.75
132454,3.5
132462,1
132488,2
132496,4.5
132584,3.5
132618,1.5
132660,3.75
132796,1.875
132800,3
132888,3
133115,4
133195,1.5
133217,3.5
133281,2
133365,2
133377,1.5
133419,3.444
133545,1
133645,4
133712,3.75
133716,4.5
133771,4
133780,3
133782,2
133798,1.5
133802,4.25
133832,3.5
133867,4.5
133879,4
134004,5
134019,3.5
134021,2.5
134041,4
134095,5
134109,5
134130,4
134158,1.5
134170,3.714
134184,4.5
134214,3.5
134246,0.5
134248,3
134252,4.5
134326,4.5
134334,4.5
134368,3.688
134393,3.2
134515,3
134524,3
134528,0.5
134775,2
134783,2
134796,5
134808,2
134847,5
134849,4
134853,3.814
134859,3.5
134861,2.5
134881,4.333
135133,3.7
135137,2.583
135143,3.679
135198,4
135216,0.5
135288,3
135436,3.071
135456,3.25
135518,2.75
135532,3.333
135534,3.5
135536,2.917
135567,2.375
135569,3.467
135777,4.5
135787,3.5
135803,3.5
135815,4
135861,2.778
135885,3
135887,3.167
135937,3
136012,1.5
136016,3
136018,2.5
136020,3.059
136024,3
136297,0.5
136305,1
136341,5
136353,5
136355,5
136359,5
136443,1.5
136445,5
136447,5
136449,3.75
136469,5
136471,3.5
136503,5
136511,2
136540,4.5
136556,5
136562,3.75
136564,2.5
136598,3.417
136602,3
136654,1.5
136664,1
136666,2.25
136778,2
136786,1.5
136800,1.5
136816,2.5
136834,5
136838,2.5
136840,3.5
136850,5
136859,1.5
136864,2.344
136912,2
136958,2
137218,2.5
137337,3.5
137345,2
137517,0.5
137595,4
137857,3.636
137859,4
137863,4
138036,3.472
138186,0.5
138204,4
138208,3
138210,3.3
138396,3.5
138546,1.5
138610,1.5
138632,5
138702,3
138798,0.5
138835,5
138966,5
139052,2
139130,2.5
139157,4.5
139385,3.903
139415,3
139511,3
139640,5
139642,2.833
139644,3.545
139655,3
139717,1.25
139747,3.5
139855,3.25
139857,1.5
139859,2.5
139915,2.25
139994,4
140016,2
140038,4.5
140110,3.654
140133,5
140162,4.5
140174,3.562
140237,2
140247,3.25
140265,5
140267,4
140289,4
140301,3
140359,4
140481,4.5
140523,3.5
140525,1.5
140541,4
140561,4
140627,5
140711,2.667
140715,4.214
140725,3.5
140737,3.5
140816,4.5
140850,2
140852,1
140928,3.2
140956,3.5
141004,3.25
141131,2.5
141400,4
141408,3.75
141422,2.5
141513,4
141544,3.5
141646,3.5
141668,0.5
141688,3.5
141718,5
141749,3.75
141799,3.5
141810,4
141816,5
141818,4.5
141820,4
141830,3.25
141836,4.5
141844,4.5
141846,4
141866,3.333
141890,3
141928,5
141994,0.5
142020,5
142056,3
142074,1.5
142115,4.75
142196,4.5
142222,3.125
142366,3
142372,2.75
142420,3
142422,4.25
142424,2
142444,5
142448,3.083
142456,4
142488,4.158
142507,2.5
142509,3.75
142536,2
142550,4.5
142558,3
142598,4
142602,1
142831,4.5
142961,2.5
142997,2.875
143001,1.5
143031,5
143245,2.25
143255,1.5
143257,3
143355,3.308
143365,2.5
143367,3.75
143385,3.438
143410,2
143458,4
143472,1.5
143511,5
143525,4
143559,5
143859,2.812
143896,4.5
143969,2.833
144210,4
144222,3
144262,2
144352,0.5
144478,4.5
144522,2
144606,4
144620,2
144714,1.5
144716,2
144734,4.5
144976,4.5
145080,2.5
145150,3
145283,3.5
145418,4
145491,3.5
145724,0.5
145745,2.5
145839,2.5
145935,1.5
145951,0.5
145994,5
146024,4
146028,4
146210,3
146244,4
146309,4
146656,3.75
146662,5
146682,4
146684,5
146688,2
146730,2
146986,4
147002,4
147142,3
147196,5
147250,5
147282,4
147286,5
147300,5
147326,5
147328,5
147330,5
147372,3.75
147374,4.167
147376,4.75
147378,3
147380,2.875
147382,4.5
147384,4
147410,5
147657,4
147662,3
147936,4.5
148166,3.5
148172,2.5
148238,2.5
148424,3.75
148482,3
148592,3
148626,3.962
148632,4.5
148652,3.25
148667,3.5
148671,4.5
148675,2
148709,2
148775,4
148881,4.5
148888,2.5
148956,3.125
148978,4
148982,4
149011,3.5
149144,4
149146,4
149330,4
149334,3
149350,5
149352,2.667
149354,2.5
149380,1.5
149406,3.375
149508,5
149566,5
149590,2.5
149612,2
149830,4.5
149902,2
150254,2
150401,3
150548,3.85
150554,5
150596,4.25
150604,2.5
150696,4.5
150993,4
151311,3
151315,2
151317,2
151455,2.833
151479,1.5
151501,1.5
151557,2.5
151559,2
151653,1.5
151687,0.5
151695,4
151739,2.875
151745,0.5
151759,2.5
151763,4
151769,5
151777,3
151781,3.5
152037,2
152063,0.5
152065,3.5
152071,1.5
152077,3.679
152079,2
152081,3.891
152083,3.333
152085,2.5
152091,3.125
152105,4.5
152173,4
152270,3.5
152284,3.5
152372,3.5
152591,4
152658,1.5
152711,5
152970,4.375
153070,3.5
153236,3
153386,3
153408,4
154065,2
154358,4
154975,4
155064,3
155168,4
155288,2.833
155358,2
155509,3.5
155589,3
155659,4
155743,2
155774,3.5
155812,3.25
155820,2.5
155892,2
156025,5
156371,4.167
156387,3.833
156553,2.5
156605,4.5
156607,1
156609,2.6
156675,2
156706,2.5
156726,2.667
156781,4
156783,2.5
157108,4.5
157110,4.5
157122,3
157130,2
157172,0.5
157200,2.25
157270,2.5
157296,3.577
157312,2.667
157340,2.5
157369,4
157407,1.5
157432,1
157699,3.833
157775,5
157865,1.5
158022,1.5
158027,5
158035,3.5
158238,3.833
158254,1.5
158388,2.5
158398,5
158402,2.5
158528,2.5
158721,3.5
158783,2.667
158813,2
158830,2.5
158842,3.5
158872,3.643
158874,3
158882,5
158956,2.5
158966,4.5
158972,3.667
159061,3
159069,4.5
159077,2.5
159093,3.636
159161,4.5
159193,3
159403,3
159415,3.25
159441,3.5
159510,2
159690,2
159717,3.75
159755,2.75
159779,4
159811,5
159817,4.214
159849,2.5
159858,2.25
159976,4.5
160080,3.125
160271,3.625
160289,4.5
160341,2.5
160400,3
160422,3
160438,2.722
160440,1.5
160527,4.5
160563,3.083
160565,2.75
160567,3.333
160569,1
160571,3
160573,3
160644,5
160646,2.5
160684,3.5
160718,4.5
160730,2
160836,3
160848,4.5
160872,0.5
160954,2.625
160978,1
160980,3.167
161008,2.5
161024,4.5
161032,2.5
161044,3
161127,3.75
161131,3.625
161290,1
161354,3
161580,3.833
161582,3.562
161594,3.5
161634,3.3
161830,1
161918,1.5
161922,3.25
161966,4
162082,3.5
162344,5
162350,3.583
162414,5
162478,4
162578,4
162590,1
162598,3.5
162600,3
162602,4.5
162606,3
162828,2.5
162968,4
162982,3
163056,4
163072,5
163112,5
163134,4
163386,5
163527,4
163639,4
163645,3.938
163653,3
163809,2.5
163925,5
163937,3.5
163981,3.5
163985,4.5
164179,3.981
164200,4
164226,4.5
164280,3.5
164367,5
164375,1.5
164540,3.5
164647,2.5
164655,2
164707,4
164753,2
164881,1.5
164909,3.389
164917,4.5
165075,2.5
165101,2.875
165103,3.75
165139,2
165343,1.5
165347,2
165483,4
165489,2.5
165529,2
165549,2.9
165551,4.5
165635,1
165639,3.833
165645,0.5
165671,4.5
165843,4
165947,3.25
165959,5
165969,4
166015,3.5
166024,4.75
166183,5
166203,4
166291,4
166461,3.45
166492,3.5
166526,1
166528,3.926
166534,3.333
166558,3
166568,4.5
166635,3.667
166643,3.8
166705,3
166946,4.25
167018,3.125
167036,3.75
167064,5
167296,0.5
167370,2.5
167380,4.5
167538,1
167570,4
167634,4.5
167706,2.5
167732,3.5
167746,3.714
167772,1.5
167790,3.5
167854,4.5
168026,4
168090,4
168144,4
168174,3
168218,4.5
168248,4.143
168250,3.633
168252,4.28
168254,3.125
168266,3.75
168326,4
168350,2.5
168358,2.5
168366,3.5
168418,3.8
168456,2
168492,3.75
168608,3
168612,3.75
168632,4
168712,1
168846,4.5
169034,4.5
169180,2.5
169670,1.5
169904,2
169912,3
169958,1
169982,3
169984,2.8
169992,3.5
170289,1
170297,2
170355,3.75
170357,4
170399,4
170401,3
170411,4
170551,2.5
170597,5
170697,4.125
170705,4.286
170777,5
170813,3
170817,4
170827,3.5
170837,4
170875,2.333
170897,2
170907,4
170937,3
170939,3.5
170945,3.5
170957,3
170993,4
171011,4.2
171023,4
171251,4
171495,4.5
171631,1
171695,3
171701,3.5
171749,5
171751,2.5
171759,3
171763,4.333
171765,3.75
171811,4
171867,3.25
171891,3.5
171917,4.5
172013,3
172215,2.75
172229,3
172233,2.5
172253,3
172321,2
172461,3
172497,4
172547,2.25
172577,5
172583,5
172585,5
172587,5
172589,5
172591,4.75
172637,5
172705,5
172793,5
172825,4.5
172875,5
172881,3.5
172887,3
172909,5
173145,2.875
173197,4.25
173205,4
173209,4
173235,4.5
173253,3.5
173255,2.5
173291,2.875
173307,0.5
173317,4.5
173351,5
173355,5
173535,4.5
173619,5
173751,2
173873,2
173925,4.25
173941,3
173963,5
174045,4
174053,4.75
174055,3.423
174141,3.5
174403,2.5
174479,4
174551,5
174681,3.5
174727,3
174737,3
174815,3.5
174909,4.5
175197,3.5
175199,4
175293,5
175303,3.333
175387,5
175397,5
175401,4
175431,5
175435,4.5
175475,0.5
175485,1.667
175569,3.4
175577,1.5
175585,3.5
175661,2.667
175693,2.5
175705,3.5
175707,3
175743,3
175781,3
176051,3.5
176101,3.062
176329,4
176371,3.806
176389,2
176413,4.5
176415,3.5
176419,3.25
176423,4
176579,1
176601,5
176621,2
176751,4.5
176805,4
176935,2
177185,4.5
177285,3
177593,4.75
177615,3.333
177763,2.833
177765,3.538
177939,4.5
178061,3.333
178111,2
178129,3.5
178323,3.5
178613,4
178615,3.5
178827,4.25
179053,3.5
179073,3
179119,4
179133,5
179135,5
179211,3
179401,3.667
179427,4
179491,1
179511,4
179709,3
179749,1.5
179813,4
179815,1.5
179817,3.833
179819,3.125
179953,3.5
180031,3.688
180045,4
180095,4
180231,4
180263,2
180265,4.5
180297,3.75
180497,4.25
180777,4.5
180985,3
180987,1.5
181065,3.75
181139,1.5
181315,3.5
181413,4.5
181659,2.5
181719,3.5
182293,4
182297,4
182299,4
182639,4
182715,3.833
182727,2
182731,4.5
182749,2.5
182793,3.5
182823,2.875
183011,1.5
183197,3.5
183199,4
183227,3.5
183295,3.5
183301,3
183317,4.5
183611,4
183635,3.5
183897,3.5
183911,1.5
183959,4.5
184015,3.5
184053,2
184245,5
184253,2.25
184257,4
184349,3.5
184471,2.5
184641,0.5
184721,4
184791,3.25
184931,4
184987,3
184997,4
185029,2.75
185031,4.5
185033,2
185135,4.75
185435,3
185473,3
185585,2.75
186587,3
187031,3.25
187541,3
187593,3.875
187595,3.9
187717,5
188189,4.5
188301,3.667
188675,3.5
188751,4.5
188797,4
188833,4.5
189043,2.5
189111,3
189333,3.75
189381,2.5
189547,1
189713,2.5
190183,3.5
190207,1.5
190209,4
190213,1
190215,1.5
190219,1
190221,1
191005,4.5
193565,3.5
193567,3
193571,4
193573,4
193579,3.5
193581,4
193583,3.5
193585,3.5
193587,3.5
